strike_type,strike_group,strike_frame,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y
forehand,78cf59a9bb1485c26b00f1dc4cc2567f,16,244.874,127.575,261.494,128.595,253.677,160.835,0,0,225.35,125.637,205.779,159.869,200.92,145.189,250.747,207.732,262.485,262.469,285.929,317.254,225.339,205.773,198.962,255.67,177.45,316.204
forehand,78cf59a9bb1485c26b00f1dc4cc2567f,17,239.987,128.566,255.646,128.575,251.716,160.794,0,0,223.402,128.58,206.771,168.662,199.899,153.996,247.849,207.754,261.528,262.492,285.949,317.251,224.348,207.725,198.983,262.471,183.297,325.021
forehand,78cf59a9bb1485c26b00f1dc4cc2567f,18,238.071,130.54,253.676,133.444,239.025,166.678,0,0,223.351,130.537,207.77,177.425,199.909,164.736,246.82,212.639,261.476,266.379,284.954,317.205,223.376,213.609,199.894,270.333,191.161,339.712
forehand,78cf59a9bb1485c26b00f1dc4cc2567f,1,284.956,153.023,290.812,159.867,308.378,199.96,339.709,199.921,278.123,149.088,303.532,160.873,330.924,166.657,267.358,229.257,292.796,279.105,271.32,332.897,253.675,223.402,239.02,275.203,209.693,317.274
forehand,78cf59a9bb1485c26b00f1dc4cc2567f,2,280.068,157.87,285.938,163.763,300.597,204.818,332.904,208.731,272.284,151.985,301.559,166.683,325.092,169.609,261.513,231.23,292.734,278.108,271.301,332.865,246.876,228.276,236.075,274.227,205.789,317.233
forehand,78cf59a9bb1485c26b00f1dc4cc2567f,3,277.131,159.79,280.08,164.739,290.85,201.89,324.07,220.421,270.31,152.989,295.726,168.642,322.094,174.479,258.567,231.236,286.938,278.083,271.288,334.841,242.928,228.26,231.184,276.129,200.907,318.192
forehand,78cf59a9bb1485c26b00f1dc4cc2567f,4,272.283,159.806,277.188,165.715,285.921,200.934,316.246,229.235,268.34,153.001,286.94,168.655,308.455,175.48,255.626,233.156,284.94,279.103,270.331,338.717,238.053,230.207,223.41,278.097,198.898,317.244
forehand,78cf59a9bb1485c26b00f1dc4cc2567f,5,270.281,159.803,275.183,165.709,284.943,205.79,309.424,233.158,264.434,152.983,280.095,167.637,297.68,174.509,253.653,231.218,279.107,277.189,270.29,338.726,235.102,227.282,222.392,276.179,195.02,317.267
forehand,78cf59a9bb1485c26b00f1dc4cc2567f,6,268.325,157.886,273.226,162.768,284.929,206.77,306.454,238.039,261.483,152.008,261.548,202.85,0,0,250.757,230.253,277.1,277.145,270.269,338.736,232.161,225.334,218.497,274.225,192.123,317.259
forehand,78cf59a9bb1485c26b00f1dc4cc2567f,7,267.349,156.923,277.108,166.653,284.006,206.755,304.515,242.931,255.677,148.113,0,0,0,0,250.756,230.207,271.29,277.164,270.275,339.715,230.175,223.361,215.532,270.328,192.095,317.265
forehand,78cf59a9bb1485c26b00f1dc4cc2567f,8,262.539,152.99,278.109,161.826,285.911,207.729,304.505,244.85,248.811,144.151,235.095,145.215,246.829,139.309,252.687,227.283,269.304,277.111,270.269,338.737,227.278,218.502,214.561,265.422,192.149,316.22
forehand,78cf59a9bb1485c26b00f1dc4cc2567f,9,261.527,145.214,278.152,157.893,286.947,203.836,303.539,239.05,245.894,134.426,224.372,138.34,238.015,155.922,252.685,222.377,266.377,275.202,270.337,338.713,225.341,214.583,212.635,262.454,193.088,310.409
forehand,7d7fa60bfc2bc01fc84cbc33426e0da7,0,290.837,152.049,301.544,153.021,323.093,176.497,340.727,167.649,279.109,151.014,0,0,0,0,285.92,217.538,309.423,265.428,312.347,325.028,269.29,215.552,262.503,261.475,246.899,302.562
forehand,7d7fa60bfc2bc01fc84cbc33426e0da7,10,294.724,159.86,300.617,160.853,308.474,192.092,329.937,173.525,289.858,159.808,303.543,182.331,0,0,293.736,230.213,317.225,273.238,315.258,328.951,277.137,224.386,270.269,275.169,246.805,312.349
forehand,7d7fa60bfc2bc01fc84cbc33426e0da7,11,294.725,160.814,300.597,161.803,307.412,193.062,327.024,179.394,290.808,159.856,304.511,183.303,0,0,292.794,229.257,317.217,273.241,315.266,327.988,277.144,224.384,270.274,274.222,245.886,312.325
forehand,7d7fa60bfc2bc01fc84cbc33426e0da7,12,293.762,161.78,299.617,161.831,305.495,195.016,326.045,184.331,287.905,161.781,300.598,183.312,0,0,292.816,230.235,316.295,274.217,315.262,327.988,277.141,227.297,269.343,274.214,245.856,311.359
forehand,7d7fa60bfc2bc01fc84cbc33426e0da7,13,292.807,160.848,297.693,162.765,302.573,197,325.018,192.132,286.906,160.824,299.6,191.124,317.209,186.228,292.766,230.242,316.262,272.283,315.255,326.045,277.111,227.283,268.339,274.213,245.828,310.379
forehand,7d7fa60bfc2bc01fc84cbc33426e0da7,14,291.81,160.846,295.743,161.83,302.565,197.968,325.04,198.922,284.983,160.836,291.823,195.021,319.166,197.926,292.785,231.215,315.278,275.166,315.231,326.043,275.2,229.235,265.433,273.233,244.862,311.384
forehand,7d7fa60bfc2bc01fc84cbc33426e0da7,15,290.838,159.849,295.714,160.843,301.624,197.975,326.037,205.795,284.946,158.859,290.829,192.117,0,0,289.857,230.199,312.344,272.259,313.313,327.004,272.259,225.343,263.489,270.349,243.887,313.321
forehand,7d7fa60bfc2bc01fc84cbc33426e0da7,16,288.894,158.838,294.743,159.876,301.62,194.072,325.031,207.787,283.973,155.938,286.95,192.094,0,0,286.955,227.307,309.425,271.288,313.325,329.92,270.346,223.39,262.481,270.327,241.97,311.383
forehand,7d7fa60bfc2bc01fc84cbc33426e0da7,17,285.954,153.989,293.804,158.859,301.624,192.122,325.055,210.674,277.157,152.041,262.521,170.618,0,0,285.987,223.417,308.413,272.261,313.307,329.937,269.34,222.37,261.539,268.343,240.982,311.346
forehand,7d7fa60bfc2bc01fc84cbc33426e0da7,18,284,152.002,293.778,157.868,301.636,191.111,327.99,212.632,271.306,145.216,257.6,153.957,251.727,170.589,285.946,221.408,302.587,271.294,313.319,327.972,267.375,215.559,259.536,266.382,239.038,313.321
forehand,7d7fa60bfc2bc01fc84cbc33426e0da7,19,281.072,145.202,293.776,152.979,307.415,190.133,329.945,207.76,269.343,138.356,247.815,147.156,241.941,168.656,284.998,215.591,300.613,269.343,311.381,326.015,265.409,213.588,254.712,264.437,239.005,311.381
forehand,7d7fa60bfc2bc01fc84cbc33426e0da7,1,292.735,152.015,301.62,152.977,325.03,174.519,347.489,160.85,281.048,150.065,0,0,0,0,286.924,217.532,309.431,268.321,314.305,326.991,270.29,215.557,262.544,261.493,247.805,302.564
forehand,7d7fa60bfc2bc01fc84cbc33426e0da7,20,279.115,140.3,293.782,146.15,308.437,184.247,332.834,199.966,265.427,134.435,242.941,144.178,238.995,164.727,284.946,210.678,298.642,266.382,311.355,321.135,262.511,207.736,254.688,261.499,239.05,309.396
forehand,7d7fa60bfc2bc01fc84cbc33426e0da7,21,278.175,136.355,294.76,143.193,309.378,177.433,332.866,188.209,262.509,128.59,245.87,144.22,240.009,160.83,284.939,207.745,295.703,261.511,310.395,316.28,262.462,206.77,253.724,256.619,242.93,305.479
forehand,7d7fa60bfc2bc01fc84cbc33426e0da7,22,277.11,132.458,292.738,137.322,303.548,169.616,325.028,171.577,261.496,128.568,246.798,159.805,247.821,150.069,283.975,202.845,293.797,254.706,308.47,311.362,262.46,200.898,253.681,252.69,245.881,300.642
forehand,7d7fa60bfc2bc01fc84cbc33426e0da7,23,273.248,130.535,285.006,132.471,293.733,160.785,300.61,153.034,261.528,130.512,252.719,165.684,248.791,144.2,284.971,200.905,292.766,252.705,308.454,309.422,263.473,201.861,251.743,246.884,246.901,298.632
forehand,7d7fa60bfc2bc01fc84cbc33426e0da7,24,273.224,128.594,278.177,129.504,264.445,167.683,252.694,142.233,268.325,128.585,259.56,168.62,248.783,145.156,285.007,198.927,290.821,249.793,308.38,309.441,268.328,198.95,248.815,244.894,246.88,293.801
forehand,7d7fa60bfc2bc01fc84cbc33426e0da7,25,273.225,129.566,277.177,129.523,271.273,167.648,253.674,144.183,269.35,130.547,263.459,168.64,246.897,150.075,284.989,198.909,291.778,251.722,306.488,311.368,267.387,198.944,247.841,245.888,245.903,298.637
forehand,7d7fa60bfc2bc01fc84cbc33426e0da7,26,273.224,130.541,275.186,129.571,265.404,146.17,252.697,136.357,271.301,133.465,270.323,170.579,246.812,159.835,284.994,200.883,291.828,255.653,308.384,315.246,269.311,200.899,246.899,247.831,245.849,300.58
forehand,7d7fa60bfc2bc01fc84cbc33426e0da7,27,271.302,133.459,270.338,130.529,254.666,140.291,238.002,135.388,272.25,136.401,274.198,175.514,247.843,169.659,284.96,201.884,290.837,257.598,308.458,316.277,269.335,202.859,246.869,253.681,244.883,309.394
forehand,7d7fa60bfc2bc01fc84cbc33426e0da7,28,270.273,138.368,268.348,137.325,247.859,140.311,232.17,136.364,271.301,143.233,278.08,178.416,252.715,176.507,282.037,208.722,291.805,264.442,310.375,319.178,269.282,208.711,246.864,260.491,245.859,318.217
forehand,7d7fa60bfc2bc01fc84cbc33426e0da7,29,269.289,143.185,264.451,138.349,253.684,144.162,238.016,138.368,270.306,145.221,280.106,182.318,254.669,182.319,279.13,212.628,288.895,268.355,313.299,324.03,269.304,213.583,246.828,261.518,246.817,320.161
forehand,7d7fa60bfc2bc01fc84cbc33426e0da7,2,293.765,152.019,302.603,152.976,325.063,173.532,347.556,159.814,284.966,150.073,303.572,168.654,0,0,288.865,222.364,310.415,270.326,313.332,329.925,271.293,218.497,263.478,262.453,247.835,302.567
forehand,7d7fa60bfc2bc01fc84cbc33426e0da7,30,262.52,146.172,260.511,144.2,245.884,145.201,232.172,144.204,267.383,152.982,280.096,184.308,255.647,182.331,279.108,216.537,285.917,270.338,314.3,323.1,267.371,215.581,245.854,263.487,245.887,320.154
forehand,7d7fa60bfc2bc01fc84cbc33426e0da7,31,261.543,151.97,255.655,146.168,239.997,151.02,232.184,149.101,268.317,154.947,283.011,184.27,260.5,179.386,278.127,219.455,282.051,275.171,312.346,321.133,268.338,216.544,243.922,263.471,245.88,320.146
forehand,7d7fa60bfc2bc01fc84cbc33426e0da7,32,261.473,152.055,253.712,151.014,238.027,154.958,233.17,151.994,268.351,154.957,279.086,189.183,261.465,175.498,277.169,219.477,278.15,275.172,311.353,318.242,268.352,217.526,241.939,262.517,245.872,320.15
forehand,7d7fa60bfc2bc01fc84cbc33426e0da7,33,259.57,153.029,251.721,152.032,230.192,161.791,238.035,153.984,268.354,155.924,282.04,191.126,262.497,175.492,276.157,220.449,277.138,275.206,309.385,315.287,268.323,219.468,240.017,263.474,245.863,320.156
forehand,7d7fa60bfc2bc01fc84cbc33426e0da7,34,260.511,154.944,251.739,152.987,231.236,167.61,237.043,160.84,268.366,157.885,283.989,191.09,262.535,175.494,270.306,220.437,276.14,275.194,308.375,311.382,267.378,219.487,240.015,263.496,245.868,320.168
forehand,7d7fa60bfc2bc01fc84cbc33426e0da7,35,260.524,153.025,253.693,152.043,238.016,167.677,237.086,164.72,266.4,154.96,284.91,190.128,262.518,175.475,273.24,220.441,274.207,270.345,305.491,308.413,265.43,219.47,241.946,263.484,245.877,318.232
forehand,7d7fa60bfc2bc01fc84cbc33426e0da7,36,261.481,152.975,254.644,152.025,238.016,173.515,238.063,167.623,267.386,153.037,282.993,185.276,261.459,175.432,272.25,217.529,272.271,267.372,302.592,305.492,267.359,217.515,244.873,263.483,245.873,318.198
forehand,7d7fa60bfc2bc01fc84cbc33426e0da7,3,293.811,153.004,304.506,153.96,326.014,172.56,348.516,154.977,285.922,152.043,303.549,168.646,0,0,290.83,223.364,313.304,272.275,314.272,326.997,274.206,220.441,266.407,261.533,246.846,302.595
forehand,7d7fa60bfc2bc01fc84cbc33426e0da7,4,294.759,153.995,303.55,154.948,325.066,175.431,348.519,153.026,285.988,153.959,303.57,169.628,0,0,291.804,223.355,316.194,272.247,314.303,327.011,276.134,219.478,269.297,262.489,245.855,303.527
forehand,7d7fa60bfc2bc01fc84cbc33426e0da7,5,295.715,154.96,302.547,155.942,324.096,175.508,347.515,153.958,289.857,153.979,317.223,169.644,0,0,291.825,223.406,316.256,272.271,314.305,326.997,276.182,221.431,269.359,263.495,245.851,302.582
forehand,7d7fa60bfc2bc01fc84cbc33426e0da7,6,296.71,156.903,302.573,157.882,323.095,177.471,343.617,155.914,291.793,154.95,321.129,176.441,337.741,171.564,292.797,225.327,317.19,273.225,314.301,327.003,277.139,222.397,270.266,267.384,245.898,302.587
forehand,7d7fa60bfc2bc01fc84cbc33426e0da7,7,296.718,156.914,302.57,158.845,317.248,182.329,340.671,158.874,291.801,154.953,315.282,175.485,0,0,293.731,226.311,316.295,273.233,315.236,327.017,277.16,222.42,269.366,269.357,245.896,307.456
forehand,7d7fa60bfc2bc01fc84cbc33426e0da7,8,295.742,157.901,301.547,158.881,315.289,184.297,337.733,160.864,292.755,156.896,312.34,181.358,336.779,180.348,293.746,229.221,317.199,274.209,315.254,327.013,277.179,223.413,270.29,271.265,245.896,309.441
forehand,7d7fa60bfc2bc01fc84cbc33426e0da7,9,294.757,158.873,300.641,159.86,310.379,190.12,332.836,167.694,290.833,157.88,308.423,184.269,331.852,169.612,293.758,230.216,317.21,275.174,315.268,326.056,277.162,225.333,270.279,273.223,246.823,311.38
forehand,7f9b67a933db7bd970988423d855b268,0,197.941,141.272,200.913,142.234,210.68,159.851,231.254,145.227,192.138,138.374,208.727,158.845,230.253,157.875,185.246,198.957,198.967,242.945,185.24,290.82,175.442,195.996,184.301,244.862,168.629,285.917
forehand,7f9b67a933db7bd970988423d855b268,10,173.537,159.797,176.452,160.817,167.627,185.268,174.517,190.118,168.676,155.926,184.261,167.646,196,175.501,159.852,207.727,180.352,245.827,172.566,285.979,147.15,205.773,152.064,234.119,140.281,267.359
forehand,7f9b67a933db7bd970988423d855b268,11,170.58,157.882,169.647,158.852,162.783,174.505,167.684,191.119,171.563,155.921,176.468,168.609,189.176,175.44,156.899,206.742,176.454,244.875,171.569,286.944,146.186,204.794,150.076,236.103,138.343,269.326
forehand,7f9b67a933db7bd970988423d855b268,12,168.613,157.876,166.682,156.891,155.934,176.488,165.709,198.926,171.563,157.891,166.686,179.414,168.589,194.059,152.045,202.836,174.469,244.883,169.611,288.877,148.094,200.904,151.017,233.153,138.333,269.276
forehand,7f9b67a933db7bd970988423d855b268,13,166.69,158.83,166.649,159.798,155.935,183.306,164.726,205.755,167.614,155.936,161.816,183.325,166.666,199.923,151.061,201.872,168.687,243.911,167.629,286.939,145.169,199.908,149.079,231.247,138.331,269.286
forehand,7f9b67a933db7bd970988423d855b268,14,161.808,159.797,164.711,160.847,159.811,188.171,166.657,207.713,160.81,155.927,0,0,0,0,152.051,204.817,166.645,245.841,161.793,286.95,144.213,200.906,145.216,233.162,137.402,269.272
forehand,7f9b67a933db7bd970988423d855b268,15,159.84,154.958,162.794,159.852,160.845,191.082,169.652,209.695,153.962,152.023,144.167,157.887,0,0,151.988,201.868,159.876,243.906,157.887,283.984,138.337,198.939,145.224,232.188,137.386,268.322
forehand,7f9b67a933db7bd970988423d855b268,16,159.832,152.044,166.652,160.803,167.644,192.081,178.403,213.574,152.968,145.166,132.488,150.061,136.357,165.712,152.022,199.946,156.896,239.03,152.038,279.126,137.38,196.992,145.15,231.214,138.331,266.381
forehand,7f9b67a933db7bd970988423d855b268,17,158.879,153.015,168.634,160.848,172.532,191.151,184.324,206.735,148.097,145.218,127.591,147.15,133.445,159.796,152.032,199.948,152.03,238.011,145.218,270.284,136.423,198.905,144.186,231.242,137.402,265.413
forehand,7f9b67a933db7bd970988423d855b268,18,156.918,152.028,168.625,159.84,173.505,186.219,183.309,191.132,145.148,145.142,129.576,160.781,130.53,158.849,151.971,198.955,149.09,236.066,144.168,267.36,136.352,196.013,137.4,230.252,138.334,262.513
forehand,7f9b67a933db7bd970988423d855b268,19,157.861,151.059,167.68,156.899,168.645,179.383,171.58,178.411,145.213,145.135,132.456,165.721,143.207,169.632,151.026,197.945,145.142,233.16,138.337,262.52,136.332,192.085,137.407,229.248,139.33,262.485
forehand,7f9b67a933db7bd970988423d855b268,1,194.058,142.228,198.968,143.202,203.827,160.793,224.369,147.137,191.132,139.313,206.744,157.877,223.384,146.183,183.309,198.914,194.075,241.945,183.306,285.981,172.558,194.051,182.314,242.945,164.736,282.036
forehand,7f9b67a933db7bd970988423d855b268,20,154.957,151.05,166.658,154.001,166.7,176.425,0,0,145.19,145.197,136.404,167.665,144.188,171.558,152.027,196.976,144.187,231.226,136.359,261.519,137.317,192.074,136.341,226.305,137.341,256.626
forehand,7f9b67a933db7bd970988423d855b268,21,153.98,150.074,162.781,152.964,166.649,169.601,166.68,160.809,145.211,145.223,137.411,169.609,136.358,156.91,152.059,197.968,144.161,231.242,136.331,259.556,137.391,193.098,134.434,226.32,132.466,256.607
forehand,7f9b67a933db7bd970988423d855b268,22,154.003,152.049,162.767,153.997,152.994,174.489,136.421,167.629,146.146,150.072,142.255,174.513,131.488,165.706,152.038,198.928,143.187,234.12,136.329,262.459,137.394,196.005,131.492,230.181,129.579,261.503
forehand,7f9b67a933db7bd970988423d855b268,23,156.912,153.012,164.74,153.05,157.871,175.475,137.353,167.67,148.101,152.954,144.179,176.425,130.511,168.637,152.969,199.956,141.281,238.03,138.35,268.315,139.303,198.961,132.453,232.184,129.539,266.398
forehand,7f9b67a933db7bd970988423d855b268,24,156.889,153.984,162.774,154.942,153.99,174.51,137.335,166.656,150.064,153.962,144.224,177.421,131.504,168.67,152.969,199.924,141.266,235.11,144.198,260.536,141.281,198.926,131.494,231.182,129.555,263.485
forehand,7f9b67a933db7bd970988423d855b268,25,154.003,152.049,162.767,153.997,152.994,174.489,136.421,167.629,146.146,150.072,142.255,174.513,131.488,165.706,152.038,198.928,143.187,234.12,136.329,262.459,137.394,196.005,131.492,230.181,129.579,261.503
forehand,7f9b67a933db7bd970988423d855b268,26,156.912,153.012,164.74,153.05,157.871,175.475,137.353,167.67,148.101,152.954,144.179,176.425,130.511,168.637,152.969,199.956,141.281,238.03,138.35,268.315,139.303,198.961,132.453,232.184,129.539,266.398
forehand,7f9b67a933db7bd970988423d855b268,27,156.889,153.984,162.774,154.942,153.99,174.51,137.335,166.656,150.064,153.962,144.224,177.421,131.504,168.67,152.969,199.924,141.266,235.11,144.198,260.536,141.281,198.926,131.494,231.182,129.555,263.485
forehand,7f9b67a933db7bd970988423d855b268,28,155.936,153.967,161.802,153.986,153.013,174.506,138.338,167.64,151.004,153.049,145.228,177.42,135.38,168.648,153.035,199.954,144.191,238.034,151.002,264.446,143.221,199.889,131.504,231.192,129.533,265.426
forehand,7f9b67a933db7bd970988423d855b268,29,155.931,153.973,161.781,153.978,157.879,176.449,137.359,166.674,151.028,153.958,146.138,179.396,136.375,169.623,153.993,200.917,145.186,238.983,154.007,262.521,143.191,199.963,130.552,231.253,129.541,266.401
forehand,7f9b67a933db7bd970988423d855b268,2,192.077,144.215,197,145.175,198.974,160.865,216.545,151.028,188.185,143.205,199.956,158.865,218.486,153.008,178.415,198.962,191.142,243.927,177.43,285.975,168.655,196.021,177.476,240.998,159.783,278.093
forehand,7f9b67a933db7bd970988423d855b268,30,155.916,153.04,162.796,153.979,159.813,176.478,148.085,175.509,147.145,153.005,145.199,177.451,137.36,172.561,154.958,202.864,151.006,238.981,159.839,259.528,143.204,200.921,132.462,232.196,129.56,264.426
forehand,7f9b67a933db7bd970988423d855b268,31,156.896,153.036,163.751,153.978,157.884,176.457,144.222,169.638,149.079,153.005,147.122,179.404,137.382,169.64,155.94,199.95,152.049,238.038,163.735,259.537,144.171,199.901,134.409,232.193,129.549,263.445
forehand,7f9b67a933db7bd970988423d855b268,32,158.828,152.057,165.685,152.995,155.931,175.485,144.192,165.69,151.045,151.987,150.06,176.446,139.316,167.68,158.846,199.899,154.945,233.176,167.69,261.487,145.138,198.946,135.382,231.217,129.554,262.535
forehand,7f9b67a933db7bd970988423d855b268,33,159.799,151.026,166.684,152.01,155.937,174.482,139.3,155.948,152.04,149.073,151.976,175.464,139.312,165.687,159.881,197.966,159.825,231.167,170.584,261.521,146.164,197.94,136.377,230.255,129.577,262.497
forehand,7f9b67a933db7bd970988423d855b268,34,160.795,147.149,167.695,149.1,159.826,172.531,144.182,160.806,153.009,146.151,152.969,172.554,139.3,164.723,162.769,194.049,160.845,230.207,172.561,262.464,151.044,193.095,137.387,229.249,130.502,263.494
forehand,7f9b67a933db7bd970988423d855b268,35,161.807,145.198,168.674,146.153,160.821,168.644,148.12,161.793,154.95,145.146,154,168.675,142.248,162.778,166.683,193.061,165.687,229.246,175.458,261.509,152.977,192.123,139.306,230.167,134.396,264.429
forehand,7f9b67a933db7bd970988423d855b268,36,164.723,144.203,172.556,145.167,161.813,167.639,153.001,162.762,155.942,143.231,155.936,167.653,144.192,162.774,168.664,192.088,167.634,227.294,176.473,260.512,155.917,191.157,144.148,229.265,135.403,267.362
forehand,7f9b67a933db7bd970988423d855b268,3,190.145,147.123,194.048,149.069,192.157,165.683,210.671,152.973,184.304,146.139,198.936,159.829,222.338,166.672,177.428,201.893,190.134,245.891,175.446,287.885,167.664,199.907,175.473,241.968,153.047,275.171
forehand,7f9b67a933db7bd970988423d855b268,4,188.195,151.99,192.102,152.023,190.142,168.599,205.77,154.959,183.298,150.059,193.095,162.783,221.387,168.609,176.417,204.822,189.149,246.832,175.432,287.9,165.686,200.901,168.681,240.024,151.015,276.149
forehand,7f9b67a933db7bd970988423d855b268,5,187.224,153.01,184.311,153.978,183.322,175.466,198.916,160.805,189.154,152.011,204.803,161.796,217.501,169.625,173.528,206.782,188.193,246.832,174.522,287.921,162.772,205.778,166.669,239.068,146.164,275.198
forehand,7f9b67a933db7bd970988423d855b268,6,184.281,155.914,179.374,154.972,176.497,176.49,192.074,166.671,191.108,153.047,199.951,165.715,214.556,172.554,168.645,206.786,190.11,245.87,175.429,286.949,162.785,206.729,160.829,238.053,145.182,274.204
forehand,7f9b67a933db7bd970988423d855b268,7,182.332,156.904,179.384,156.909,173.513,180.357,186.237,169.653,184.261,154.001,196.979,167.662,209.689,174.476,167.64,207.738,188.202,247.829,174.48,287.926,159.853,206.733,159.797,237.999,145.136,270.323
forehand,7f9b67a933db7bd970988423d855b268,9,176.506,158.838,183.298,160.794,190.151,168.629,205.741,176.479,172.546,153.982,190.153,167.678,200.91,175.488,161.82,207.759,183.307,246.808,174.464,287.923,152.026,206.721,153.04,235.119,143.205,264.46
forehand,84f21e0b6fbded32c301bc6a8959d4be,0,185.258,138.321,178.403,137.341,181.356,153.039,198.973,148.113,192.104,138.363,207.752,154.97,215.592,138.359,172.534,201.889,196.001,245.892,192.067,305.494,174.495,200.91,175.444,253.668,137.405,278.155
forehand,84f21e0b6fbded32c301bc6a8959d4be,10,185.296,145.221,183.252,146.139,183.266,173.527,0,0,191.131,145.164,207.71,160.863,228.273,158.866,172.539,204.788,191.15,245.908,192.065,300.604,175.49,203.826,181.343,246.843,167.63,289.857
forehand,84f21e0b6fbded32c301bc6a8959d4be,1,187.202,137.365,180.367,136.395,176.508,152.965,194.062,145.182,193.109,137.391,207.766,152.037,218.48,139.316,173.542,201.874,196.019,245.899,192.072,304.52,174.484,200.888,176.496,250.764,143.204,278.119
forehand,84f21e0b6fbded32c301bc6a8959d4be,2,188.207,137.395,182.305,136.374,176.475,152.011,193.103,144.159,195.029,138.336,207.79,151.987,221.395,138.37,174.505,201.865,195.991,245.889,192.069,303.549,174.485,199.952,179.388,249.785,145.166,279.096
forehand,84f21e0b6fbded32c301bc6a8959d4be,3,190.118,138.366,181.358,137.335,175.504,152.989,192.092,143.237,197.951,140.282,210.66,151.008,223.341,137.408,174.472,200.927,196.009,245.877,192.062,303.551,175.508,200.901,181.346,247.844,148.125,283.984
forehand,84f21e0b6fbded32c301bc6a8959d4be,4,189.178,139.311,181.336,137.377,175.455,154.963,185.267,145.154,197.928,140.302,208.72,151.054,223.355,139.335,174.493,200.917,196.006,245.853,192.071,303.548,177.429,200.899,182.29,246.874,153.96,284.954
forehand,84f21e0b6fbded32c301bc6a8959d4be,5,189.177,141.256,181.358,138.349,174.472,159.821,179.403,150.056,196.986,142.253,209.714,152.974,226.315,144.187,175.434,201.894,195.049,245.83,192.063,302.59,176.465,201.863,181.346,246.813,160.833,287.9
forehand,84f21e0b6fbded32c301bc6a8959d4be,6,188.188,143.223,181.334,141.281,170.612,160.783,178.41,152.971,195.996,143.241,212.643,153.993,230.262,146.138,174.499,202.846,194.065,245.825,192.082,302.593,177.421,201.88,182.303,246.81,167.623,290.811
forehand,84f21e0b6fbded32c301bc6a8959d4be,7,189.151,145.16,180.375,144.181,169.629,164.721,175.508,159.868,197.004,145.189,214.546,158.856,231.228,152.03,172.532,202.872,193.103,245.842,192.07,302.592,178.402,203.812,183.25,246.832,167.67,287.923
forehand,84f21e0b6fbded32c301bc6a8959d4be,8,190.113,145.211,181.343,144.209,173.534,160.854,174.47,168.643,197.946,147.151,214.546,160.79,232.192,154.976,170.591,203.829,192.152,246.804,192.076,302.556,178.411,203.843,183.298,246.871,167.677,286.956
forehand,84f21e0b6fbded32c301bc6a8959d4be,9,188.173,145.232,178.426,145.165,173.504,165.7,174.482,175.51,195.998,146.186,212.62,160.863,234.124,157.866,170.578,203.831,192.07,246.805,192.066,301.575,177.444,203.839,182.328,246.833,167.666,287.902
forehand,87669bd97316f3ef6b813abe0dd1a92b,0,42.5624,144.152,25.8857,144.169,2.91747,167.672,2.92452,186.236,59.1773,143.225,81.6026,159.857,105.118,175.516,17.1121,198.903,47.4108,240.016,29.8437,298.659,33.7326,198.921,35.6697,240.964,2.92088,269.301
forehand,87669bd97316f3ef6b813abe0dd1a92b,10,2.44342,103.119,18.1001,105.128,51.3507,119.729,88.4896,112.946,2.92861,99.2204,0,0,0,0,11.2407,177.459,28.8856,230.261,35.6772,288.882,2.922,175.504,0,0,0,0
forehand,87669bd97316f3ef6b813abe0dd1a92b,11,2.91328,102.172,18.1003,105.127,51.3534,118.795,88.4887,113.864,2.9285,98.283,0,0,0,0,11.2394,177.456,28.8831,230.261,35.676,288.883,2.92179,175.502,0,0,0,0
forehand,87669bd97316f3ef6b813abe0dd1a92b,12,2.91474,98.2607,22.0114,99.2502,43.4928,111.952,47.4249,96.2991,2.93572,97.3042,0,0,0,0,12.2074,174.497,29.8313,229.238,38.6204,285.972,2.9225,172.56,0,0,0,0
forehand,87669bd97316f3ef6b813abe0dd1a92b,13,2.91861,93.3705,14.1748,96.2693,38.6127,100.216,26.865,80.6321,2.91473,92.3849,0,0,0,0,11.2803,170.597,29.8488,223.366,43.4707,283.008,2.92402,168.669,0,0,0,0
forehand,87669bd97316f3ef6b813abe0dd1a92b,14,2.91457,91.4184,2.93777,91.4292,0,0,0,0,19.0492,90.4717,0,0,0,0,2.92059,167.656,0,0,0,0,12.2213,168.623,32.7405,222.372,45.4864,279.13
forehand,87669bd97316f3ef6b813abe0dd1a92b,15,2.93058,97.2407,2.91802,95.3288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31473,169.619,30.7994,220.44,51.3012,277.105
forehand,87669bd97316f3ef6b813abe0dd1a92b,16,2.93585,100.223,2.92681,98.2278,0,0,0,0,0,0,0,0,0,0,2.92605,173.522,0,0,0,0,8.30358,174.502,34.6842,224.346,56.2234,277.132
forehand,87669bd97316f3ef6b813abe0dd1a92b,17,2.93541,101.171,2.92694,98.2427,0,0,0,0,2.91813,99.2448,2.9181,138.35,2.91596,160.808,2.92416,174.487,33.7266,224.361,0,0,8.3043,174.51,34.7044,224.391,56.2264,277.13
